Year,Attribute,Value
2012,"Intermediate goods: Feed and seed: Price (index, 2015=1)",1.176654822
2012,"Intermediate goods: Feed and seed: Quantity (million, $2015)",98547.3431
2012,"Intermediate goods: Energy: Price (index, 2015=1)",1.450200511
2012,"Intermediate goods: Energy: Quantity (million, $2015)",15111.35057
2012,"Intermediate goods: Fertilizer and lime: Price (index, 2015=1)",1.308065216
2012,"Intermediate goods: Fertilizer and lime: Quantity (million, $2015)",22055.76477
2012,"Intermediate goods: Pesticides: Price (index, 2015=1)",1.106099073
2012,"Intermediate goods: Pesticides: Quantity (million, $2015)",12682.79894
2012,"Intermediate goods: Purchased services: Price (index, 2015=1)",0.97696901
2012,"Intermediate goods: Purchased services: Quantity (million, $2015)",62014.87742
2012,"Intermediate goods: Other intermediate: Price (index, 2015=1)",0.959162837
2012,"Intermediate goods: Other intermediate: Quantity (million, $2015)",8119.382006
2013,"Total output: Price (index, 2015=1)",1.129549881
2013,"Total output: Quantity (million, $2015)",414613.7727
2013,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.982826383
2013,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",158132.9897
2013,"Livestock and products: Meat animals: Price (index, 2015=1)",0.905451117
2013,"Livestock and products: Meat animals: Quantity (million, $2015)",77504.3253
2013,"Livestock and products: Dairy: Price (index, 2015=1)",1.177613231
2013,"Livestock and products: Dairy: Quantity (million, $2015)",34402.08716
2013,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.961895878
2013,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",47027.69813
2013,"Crops: All crops: Price (index, 2015=1)",1.253286124
2013,"Crops: All crops: Quantity (million, $2015)",212416.6129
2013,"Crops: Food grains: Price (index, 2015=1)",1.335832928
2013,"Crops: Food grains: Quantity (million, $2015)",13727.8102
2013,"Crops: Feed crops: Price (index, 2015=1)",1.460876896
2013,"Crops: Feed crops: Quantity (million, $2015)",77516.35873
2013,"Crops: Oil crops: Price (index, 2015=1)",1.429657665
2013,"Crops: Oil crops: Quantity (million, $2015)",34865.61422
2013,"Crops: Vegetables and melons: Price (index, 2015=1)",0.967843937
2013,"Crops: Vegetables and melons: Quantity (million, $2015)",20063.13957
2013,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.99819618
2013,"Crops: Fruits and tree nuts: Quantity (million, $2015)",29958.0389
2013,"Crops: Other crops 2/: Price (index, 2015=1)",0.943153275
2013,"Crops: Other crops 2/: Quantity (million, $2015)",37439.19822
2013,"Farm-related output 3/: Price (index, 2015=1)",1.025725043
2013,"Farm-related output 3/: Quantity (million, $2015)",45519.86923
2013,"Total farm inputs: Price (index, 2015=1)",1.228546222
2013,"Total farm inputs: Quantity (million, $2015)",381204.1657
2013,"Capital: All capital: Price (index, 2015=1)",1.608881336
2013,"Capital: All capital: Quantity (million, $2015)",92693.35338
2013,"Capital: Durable equipment: Price (index, 2015=1)",0.975992122
2013,"Capital: Durable equipment: Quantity (million, $2015)",24798.17539
2013,"Capital: Service buildings: Price (index, 2015=1)",1.293560872
2013,"Capital: Service buildings: Quantity (million, $2015)",5622.328073
2013,"Capital: Land: Price (index, 2015=1)",1.999333173
2013,"Capital: Land: Quantity (million, $2015)",57082.70137
2013,"Capital: Inventories: Price (index, 2015=1)",0.811369024
2013,"Capital: Inventories: Quantity (million, $2015)",4350.203433
2013,"Labor: All labor: Price (index, 2015=1)",1.070396936
2013,"Labor: All labor: Quantity (million, $2015)",68899.32607
2013,"Labor: Hired labor: Price (index, 2015=1)",1.072280096
2013,"Labor: Hired labor: Quantity (million, $2015)",26071.54621
2013,"Labor: Self-employed and unpaid family: Price (index, 2015=1)",1.069319993
2013,"Labor: Self-employed and unpaid family: Quantity (million, $2015)",42824.99884
2013,"Intermediate goods: All intermediate goods: Price (index, 2015=1)",1.1222234
2013,"Intermediate goods: All intermediate goods: Quantity (million, $2015)",218712.8728
2013,"Intermediate goods: Feed and seed: Price (index, 2015=1)",1.166712985
2013,"Intermediate goods: Feed and seed: Quantity (million, $2015)",97565.88601
2013,"Intermediate goods: Energy: Price (index, 2015=1)",1.410052477
2013,"Intermediate goods: Energy: Quantity (million, $2015)",16201.82125
2013,"Intermediate goods: Fertilizer and lime: Price (index, 2015=1)",1.108456869
2013,"Intermediate goods: Fertilizer and lime: Quantity (million, $2015)",25575.64924
2013,"Intermediate goods: Pesticides: Price (index, 2015=1)",1.117226725
2013,"Intermediate goods: Pesticides: Quantity (million, $2015)",13094.61216
2013,"Intermediate goods: Purchased services: Price (index, 2015=1)",0.994991387
2013,"Intermediate goods: Purchased services: Quantity (million, $2015)",58697.29753
2013,"Intermediate goods: Other intermediate: Price (index, 2015=1)",0.97082857
2013,"Intermediate goods: Other intermediate: Quantity (million, $2015)",7607.356756
2014,"Total output: Price (index, 2015=1)",1.113169232
2014,"Total output: Quantity (million, $2015)",405553.2983
2014,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",1.149108505
2014,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",159826.5444
2014,"Livestock and products: Meat animals: Price (index, 2015=1)",1.106700113
2014,"Livestock and products: Meat animals: Quantity (million, $2015)",76062.91525
2014,"Livestock and products: Dairy: Price (index, 2015=1)",1.400788756
2014,"Livestock and products: Dairy: Quantity (million, $2015)",35233.04632
2014,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",1.031011407
2014,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",47686.34689
2014,"Crops: All crops: Price (index, 2015=1)",1.097999857
2014,"Crops: All crops: Quantity (million, $2015)",215218.6834
2014,"Crops: Food grains: Price (index, 2015=1)",1.189754899
2014,"Crops: Food grains: Quantity (million, $2015)",13552.62587
2014,"Crops: Feed crops: Price (index, 2015=1)",1.106852678
2014,"Crops: Feed crops: Quantity (million, $2015)",79951.38426
2014,"Crops: Oil crops: Price (index, 2015=1)",1.209840955
2014,"Crops: Oil crops: Quantity (million, $2015)",39711.2406
2014,"Crops: Vegetables and melons: Price (index, 2015=1)",0.936586537
2014,"Crops: Vegetables and melons: Quantity (million, $2015)",20147.63105
2014,"Crops: Fruits and tree nuts: Price (index, 2015=1)",1.092233395
2014,"Crops: Fruits and tree nuts: Quantity (million, $2015)",29234.59414
2014,"Crops: Other crops 2/: Price (index, 2015=1)",1.008129834
2014,"Crops: Other crops 2/: Quantity (million, $2015)",32343.64209
2014,"Farm-related output 3/: Price (index, 2015=1)",1.024251872
2014,"Farm-related output 3/: Quantity (million, $2015)",30735.92484
2014,"Total farm inputs: Price (index, 2015=1)",1.124959425
2014,"Total farm inputs: Quantity (million, $2015)",401302.877
2014,"Capital: All capital: Price (index, 2015=1)",1.309949979
2014,"Capital: All capital: Quantity (million, $2015)",93774.88803
2014,"Capital: Durable equipment: Price (index, 2015=1)",1.028759669
2014,"Capital: Durable equipment: Quantity (million, $2015)",26305.09575
2014,"Capital: Service buildings: Price (index, 2015=1)",1.173862385
2014,"Capital: Service buildings: Quantity (million, $2015)",5589.646253
2014,"Capital: Land: Price (index, 2015=1)",1.491626386
2014,"Capital: Land: Quantity (million, $2015)",57009.0285
2014,"Capital: Inventories: Price (index, 2015=1)",0.897990937
2014,"Capital: Inventories: Quantity (million, $2015)",4656.109762
2014,"Labor: All labor: Price (index, 2015=1)",1.082025432
2014,"Labor: All labor: Quantity (million, $2015)",66175.59504
2014,"Labor: Hired labor: Price (index, 2015=1)",1.092727384
2014,"Labor: Hired labor: Quantity (million, $2015)",26197.7512
2014,"Labor: Self-employed and unpaid family: Price (index, 2015=1)",1.075377467
2014,"Labor: Self-employed and unpaid family: Quantity (million, $2015)",39964.27114
2014,"Intermediate goods: All intermediate goods: Price (index, 2015=1)",1.064050913
2014,"Intermediate goods: All intermediate goods: Quantity (million, $2015)",241534.8375
2014,"Intermediate goods: Feed and seed: Price (index, 2015=1)",1.058134225
2014,"Intermediate goods: Feed and seed: Quantity (million, $2015)",108825.5097
2014,"Intermediate goods: Energy: Price (index, 2015=1)",1.422238203
2014,"Intermediate goods: Energy: Quantity (million, $2015)",16596.11809
2014,"Intermediate goods: Fertilizer and lime: Price (index, 2015=1)",1.100077778
2014,"Intermediate goods: Fertilizer and lime: Quantity (million, $2015)",25511.29225
2014,"Intermediate goods: Pesticides: Price (index, 2015=1)",0.940419758
2014,"Intermediate goods: Pesticides: Quantity (million, $2015)",16837.91778
2014,"Intermediate goods: Purchased services: Price (index, 2015=1)",1.000158577
2014,"Intermediate goods: Purchased services: Quantity (million, $2015)",65902.05778
2014,"Intermediate goods: Other intermediate: Price (index, 2015=1)",0.987260477
2014,"Intermediate goods: Other intermediate: Quantity (million, $2015)",8546.994846
2015,"Total output: Price (index, 2015=1)",1
2015,"Total output: Quantity (million, $2015)",402995.3643
2015,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",1
2015,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",163866.6133
2015,"Livestock and products: Meat animals: Price (index, 2015=1)",1
2015,"Livestock and products: Meat animals: Quantity (million, $2015)",78788.13353
2015,"Livestock and products: Dairy: Price (index, 2015=1)",1
2015,"Livestock and products: Dairy: Quantity (million, $2015)",35732.79
2015,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",1
2015,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",49044.34313
2015,"Crops: All crops: Price (index, 2015=1)",1
2015,"Crops: All crops: Quantity (million, $2015)",211781.1318
2015,"Crops: Food grains: Price (index, 2015=1)",1
2015,"Crops: Food grains: Quantity (million, $2015)",13380.61808
2015,"Crops: Feed crops: Price (index, 2015=1)",1
2015,"Crops: Feed crops: Quantity (million, $2015)",77723.95877
2015,"Crops: Oil crops: Price (index, 2015=1)",1
2015,"Crops: Oil crops: Quantity (million, $2015)",40575.12073
2015,"Crops: Vegetables and melons: Price (index, 2015=1)",1
2015,"Crops: Vegetables and melons: Quantity (million, $2015)",20358.99197
2015,"Crops: Fruits and tree nuts: Price (index, 2015=1)",1
2015,"Crops: Fruits and tree nuts: Quantity (million, $2015)",28418
2015,"Crops: Other crops 2/: Price (index, 2015=1)",1
2015,"Crops: Other crops 2/: Quantity (million, $2015)",31065.93629
2015,"Farm-related output 3/: Price (index, 2015=1)",1
2015,"Farm-related output 3/: Quantity (million, $2015)",27347.61919
2015,"Total farm inputs: Price (index, 2015=1)",1
2015,"Total farm inputs: Quantity (million, $2015)",402995.3643
2015,"Capital: All capital: Price (index, 2015=1)",1
2015,"Capital: All capital: Quantity (million, $2015)",95081.44861
2015,"Capital: Durable equipment: Price (index, 2015=1)",1
2015,"Capital: Durable equipment: Quantity (million, $2015)",27970.24649
2015,"Capital: Service buildings: Price (index, 2015=1)",1
2015,"Capital: Service buildings: Quantity (million, $2015)",5578.441376
2015,"Capital: Land: Price (index, 2015=1)",1
2015,"Capital: Land: Quantity (million, $2015)",56898.68549
2015,"Capital: Inventories: Price (index, 2015=1)",1
2015,"Capital: Inventories: Quantity (million, $2015)",4634.075255
2015,"Labor: All labor: Price (index, 2015=1)",1
2015,"Labor: All labor: Quantity (million, $2015)",73286.13719
2015,"Labor: Hired labor: Price (index, 2015=1)",1
2015,"Labor: Hired labor: Quantity (million, $2015)",27140
2015,"Labor: Self-employed and unpaid family: Price (index, 2015=1)",1
2015,"Labor: Self-employed and unpaid family: Quantity (million, $2015)",46146.13719
2015,"Intermediate goods: All intermediate goods: Price (index, 2015=1)",1
2015,"Intermediate goods: All intermediate goods: Quantity (million, $2015)",234627.7785
2015,"Intermediate goods: Feed and seed: Price (index, 2015=1)",1
2015,"Intermediate goods: Feed and seed: Quantity (million, $2015)",106765.4408
2015,"Intermediate goods: Energy: Price (index, 2015=1)",1
2015,"Intermediate goods: Energy: Quantity (million, $2015)",18889.01923
2015,"Intermediate goods: Fertilizer and lime: Price (index, 2015=1)",1
2015,"Intermediate goods: Fertilizer and lime: Quantity (million, $2015)",25544.60615
2015,"Intermediate goods: Pesticides: Price (index, 2015=1)",1
2015,"Intermediate goods: Pesticides: Quantity (million, $2015)",14629.65066
2015,"Intermediate goods: Purchased services: Price (index, 2015=1)",1
2015,"Intermediate goods: Purchased services: Quantity (million, $2015)",61168.561
2015,"Intermediate goods: Other intermediate: Price (index, 2015=1)",1
2015,"Intermediate goods: Other intermediate: Quantity (million, $2015)",7630.500646
2016,"Total output: Price (index, 2015=1)",0.910173383
2016,"Total output: Quantity (million, $2015)",415108.5735
2016,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.829203478
2016,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",173142.036
2016,"Livestock and products: Meat animals: Price (index, 2015=1)",0.794333607
2016,"Livestock and products: Meat animals: Quantity (million, $2015)",82891.3066
2016,"Livestock and products: Dairy: Price (index, 2015=1)",0.952839911
2016,"Livestock and products: Dairy: Quantity (million, $2015)",36248.16678
2016,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.794274417
2016,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",50008.85985
2016,"Crops: All crops: Price (index, 2015=1)",0.963071845
2016,"Crops: All crops: Quantity (million, $2015)",222191.3982
2016,"Crops: Food grains: Price (index, 2015=1)",0.803954261
2016,"Crops: Food grains: Quantity (million, $2015)",15094.87186
2016,"Crops: Feed crops: Price (index, 2015=1)",0.922492941
2016,"Crops: Feed crops: Quantity (million, $2015)",82843.09493
2016,"Crops: Oil crops: Price (index, 2015=1)",0.98642291
2016,"Crops: Oil crops: Quantity (million, $2015)",43942.58619
2016,"Crops: Vegetables and melons: Price (index, 2015=1)",1.007769941
2016,"Crops: Vegetables and melons: Quantity (million, $2015)",19391.87642
2016,"Crops: Fruits and tree nuts: Price (index, 2015=1)",1.066217531
2016,"Crops: Fruits and tree nuts: Quantity (million, $2015)",28129.34428
2016,"Crops: Other crops 2/: Price (index, 2015=1)",0.985563289
